,Adipose-InsulinGenes,Adipose-InsulinCorr,Liver-InsulinGenes,Liver-InsulinCorr,Muscle-InsulinGenes,Muscle-InsulinCorr,Intestine-InsulinGenes,Intestine-InsulinCorr,Hypothalamus-InsulinGenes,Hypothalamus-InsulinCorr
15746,,,,,A230051G13Rik,-0.017930236701214672,Shd,-0.01671283908881041,Tti2,0.015409326675906804
15747,,,,,Spnb3,0.017928446937238527,Mitf,0.016709702340119564,Purb,0.015408841370612828
15748,,,,,Mid2,-0.01792735817183269,Zfp597,-0.016703006222131802,Ppp1r26,-0.015399895820951075
15749,,,,,Rnf113a2,-0.017926975745627818,Rasa1,-0.01667907861886158,Drd2,0.015388862504289067
15750,,,,,Olfr961,0.017925089332942276,Cyp2c55,0.01667752942128252,Ndufb11,-0.015385038451305632
15751,,,,,Olfr380,0.01790811693329092,Strc,-0.016676808356205133,Stxbp1,0.015384241523141091
15752,,,,,C430004E15Rik,-0.017903282086043085,Smo,0.01667548518029549,1810014B01Rik,-0.015383162954962826
15753,,,,,LOC100046207,-0.017899609602374064,Hist1h2bn,-0.016674530231016237,Tmod2,0.015382411562333663
15754,,,,,Stard3nl,-0.01789443158221703,Aadac,-0.016672928488876526,Dpp6,0.015380053289946181
15755,,,,,Svs2,0.0178929900662884,Apoa1bp,0.016659718285246494,Ddx54,0.015362417024313457
15756,,,,,Olfr98,-0.01789147080244427,Olfr402,-0.016646531421716602,Mapkapk2,0.015358196888009074
15757,,,,,Sprr2k,-0.017874403685409795,Ggt1,-0.016635216911031526,Cldn12,-0.015346465588354037
15758,,,,,Fig4,0.01785752154384973,Birc6,-0.016627092731060198,Jagn1,0.015334184718678395
15759,,,,,Tnf,-0.01784828521444865,Thsd4,0.016624323625084324,Atg2b,-0.015325599578906744
15760,,,,,Pwp1,-0.017839520885134363,Ifi27,-0.016614748395762408,Bcan,-0.015324522716689251
15761,,,,,Sec24b,0.01783523344506,Hoxa11,0.01660621285404343,N6amt1,-0.01531860138294714
15762,,,,,Cyp2c68,0.01783182178512292,Crebl1,0.01660092625947816,Zfp850,0.015307347240713573
15763,,,,,Myoc,-0.017816150612776815,Snx1,-0.016594010688052163,Aurkaip1,-0.015302331932937743
15764,,,,,Serpinb11,-0.01781379154136248,Cxcl13,-0.016589442825063742,Gm10760,0.015299637555834923
15765,,,,,Tmem91,0.017803864755147423,Igf1,-0.016588468532266386,"Fpr2,Fpr3",-0.01529398381219618
15766,,,,,Ccdc125,0.01779792623410045,Ttc36,0.01658065338895722,4930451C15Rik,0.01528750263432655
15767,,,,,Bmp6,-0.01779666794743194,Acad8,0.01657897187446065,2410015M20Rik,0.01528718205355759
15768,,,,,Clcn4-2,0.017785112097266957,Syradb,-0.016572629453739558,Tmem50a,-0.015273045005469514
15769,,,,,EG214403,0.017781381957327702,Ncf1,0.016565417528220352,Ferd3l,0.015269973811962104
15770,,,,,Cald1,0.017779981000265822,Tmem184c,-0.016562683739499862,Lck,0.015251691871050665
15771,,,,,LOC627199,-0.017775248992387138,Nms,-0.016541381849988677,Zfp30,-0.015247163192735126
15772,,,,,Irf2,-0.01776656412195059,Tmem106a,0.01653785564505392,Srsf1,0.015235185378754077
15773,,,,,Pfdn5,-0.017766469387734053,LOC544988,0.016510251343033827,Smg7,0.015234144428168235
15774,,,,,Pcdhga4,0.017757978603814922,Bphl,0.016508073258036975,Tspan9,0.015232549009057746
15775,,,,,Eef2,-0.017752924777094423,Atl2,-0.016504625075302135,"Card9,Dnlz",-0.015225228020896563
15776,,,,,Traf3ip1,-0.01774817994777025,Pctk3,0.016498009548728074,Cxcl16,-0.015193689547210301
15777,,,,,Olfr782,-0.017742919856534575,Mapksp1,0.016491817536379988,Mrpl33,0.01518999365934841
15778,,,,,Nsd1,0.01774177222369146,Amz1,-0.016488708917888055,Kdm3a,-0.0151852475377707
15779,,,,,9130404D08Rik,0.01773861607653751,Asgr2,0.016485286591820948,Grk5,0.01517646852086588
15780,,,,,Ccdc28b,0.0177222105747419,Olfr1284,-0.016484006983939557,Mau2,0.015172635370126189
15781,,,,,Zfp595,0.017719412636130652,Lzts2,-0.01648308959275082,Shroom4,-0.01516262833203456
15782,,,,,Prl2c5,0.01770279776023374,Gh,-0.016480966382772837,"Gm4944,Zfp943,Zfp947",0.015158805418440047
15783,,,,,Sp2,0.01769729511990729,Dusp2,0.01646378127299486,Gpr116,0.015122439297328111
15784,,,,,Rasgef1c,-0.017691312232762747,Pramel4,-0.0164508130353704,Slc30a4,-0.015117010910832096
15785,,,,,Olfr1101,0.017689245814350055,Skil,-0.01642354038239493,Rnf111,-0.015115832912137778
15786,,,,,Tmeff1,-0.017672809603874635,6430573F11Rik,0.016418677951913967,Fbxo5,0.01510827111001078
15787,,,,,Asb6,-0.01766161760684048,Gcc1,0.01638270719695155,Tex15,-0.015096119539388502
15788,,,,,Pank2,-0.01765803196583223,Olfr1240,0.016371436232942155,Gpr180,0.015083685343232121
15789,,,,,Aadacl1,0.017651869160178055,Arpp21,0.016367209182309998,"Trac,Traj26,Traj37",0.015077361752427767
15790,,,,,LOC100043986,-0.017637757524731502,Bcl7a,-0.016365856211156903,Arhgef1,0.015075656722930505
15791,,,,,Slco3a1,-0.017635071178352682,E230025N22Rik,-0.01636528681703316,Eef1b2,-0.01507045616157575
15792,,,,,6430502M16Rik,0.017614771942090126,Sap130,0.016361647599740115,Trim13,-0.015069718580997215
15793,,,,,Rps6ka6,-0.017594989047877742,Gtf2f1,0.01636161910019537,Dnase2a,-0.01506852708083832
15794,,,,,Prmt8,-0.01759216050420091,Lrp11,-0.016345295364136505,"MIAT_exon1,Miat",0.015064477914186795
15795,,,,,Lyar,-0.017577775164161955,Hist3h2ba,0.016344655817849357,Lcor,-0.0150556651962025
15796,,,,,Sh2b2,-0.017555130802155237,EG546150,-0.01633978275811311,1500016L03Rik,-0.015055348390290983
15797,,,,,4932413O14Rik,0.01754589634075235,Zfp108,0.01631090593352958,Ssbp3,0.01505477893807773
15798,,,,,Tnnc2,0.01753759321601161,Ddx58,-0.01630988852963547,Hyal3,-0.015052965345871964
15799,,,,,Ssxb10,-0.01753634736717503,Olfr559,-0.01630837217510993,Heg1,0.01503085987292859
15800,,,,,Olfr652,-0.017529393153228295,Ramp2,-0.016297756125088946,Tomm7,-0.01498695742567433
15801,,,,,BC040758,0.017521686299538167,Donson,-0.016291313234994227,A930016O22Rik,0.014985769337208953
15802,,,,,Ckmt2,0.01752087167838477,Nhlh1,-0.01627887430698259,Mat2a,-0.01497288819737459
15803,,,,,Gast,0.017517936075771335,Obp1a,0.01627822596011884,Pura,-0.014969593693097564
15804,,,,,Spert,-0.017512176037954755,Ubr7,0.016268167215292853,Gm15494,-0.014964817647552718
15805,,,,,Trim6,0.01751173619575572,Tcstv1,-0.016266910429094457,Stk24,-0.01495569507821572
15806,,,,,Appbp1,0.01750514651861963,Rnf38,-0.016264386487980134,Ankrd28,-0.014950618176386961
15807,,,,,Rtn2,0.01750399908648378,Xkr6,0.016263135714244592,Blmh,0.014949226091457742
15808,,,,,Lrp4,0.01749791355501116,Trim31,-0.016257568093577007,Lrrc3,-0.014944544374222926
15809,,,,,Cuedc1,-0.01749682966322421,Rcn2,0.016255723575999286,Tmem251,-0.014916064667718219
15810,,,,,Noc3l,0.017490299502703182,Edem2,-0.016252640937977524,Arfgap2,-0.014913246051605157
15811,,,,,Cideb,0.01749004706640645,Zbtb7c,-0.01624999721830358,Syngr3,0.014911235968131906
15812,,,,,Tle2,0.017476352387202014,Masp2,0.016243645733042253,"Rilp,Scarf1,Slc43a2",-0.014906656769950928
15813,,,,,Tbrg1,0.017473954099811888,Hist1h2bf,0.01623013262460924,2900052L18Rik,0.014905281984138938
15814,,,,,LOC380994,0.017471198700337056,Trp53inp2,-0.016229068485822618,Cdk17,0.014904599398242029
15815,,,,,1110038F14Rik,-0.017468541132547772,Tdrkh,-0.016217693485299684,Slc40a1,0.01490402994556175
15816,,,,,Telo2,0.01743514790583913,Lzts1,0.01620803842672314,"Gm26328,Olfr1510,Olfr1511",0.0149005564956691
15817,,,,,Amn,-0.017420489634378502,BC062109,-0.01619278331282169,"Gm20422,Zfp866",-0.014898112500544087
15818,,,,,Cpeb4,0.01741890077478881,9330182L06Rik,-0.016188394415644243,Gm24401,-0.014893064373921645
15819,,,,,Ccbe1,0.017415469744554275,Otud6b,-0.0161799467005442,Dsc2,-0.014860406807314961
15820,,,,,Zbtb38,0.017411516310159584,Prpf18,0.01617659453978551,2410018M08Rik,0.014858287205450063
15821,,,,,1500005I02Rik,0.017411394913290613,Sln,0.0161743347275793,Gm26694,0.014844033620515326
15822,,,,,Fndc7,0.017402667082153708,Golga4,0.016168531203856657,Ppp1ca,-0.01483101615722767
15823,,,,,Klk1b4,-0.017380693378816224,Fabp3,-0.016134932406136365,Rps11,0.014812957053388566
15824,,,,,Tbc1d20,-0.017375953794564865,Txk,0.01613317339573435,Nap1l5,-0.014809219136840737
15825,,,,,Dci,0.017373303443826704,Olfr1424,0.01612735060060237,Gper1,-0.014786347924588404
15826,,,,,2310057J18Rik,-0.017362131770801637,Sycp1,-0.0161261806370639,Cacnb3,0.014786220651039239
15827,,,,,Slc35a4,-0.017357823414380056,Fgg,0.016122570700161962,"Aspscr1,Lrrc45",-0.014772469426744485
15828,,,,,1810034K20Rik,-0.017356573244821365,OTTMUSG00000000281,0.01612033786650348,Tbr1,0.01476683427402506
15829,,,,,Wdr23,-0.017343447061016273,8430419L09Rik,-0.01612012621606739,"Nhlrc4,Pigq",0.014756415566838968
15830,,,,,Olfr1254,-0.017330409414690877,Mfap2,0.016091121986502074,Nme7,0.01472945731607594
15831,,,,,Ndufa9,0.017321946826173565,Aldh1a1,0.016088952705084016,Gm24409,0.014728253121994035
15832,,,,,Aifm2,-0.017311213941410254,2410018G20Rik,-0.016061369045755117,"PVT1_1,PVT1_3,PVT1_5,Pvt1",-0.01472725974299993
15833,,,,,Rpl27a,0.017305839936355247,Fzd7,-0.016037325684982146,2210418O10Rik,0.014724119564609024
15834,,,,,Olfr1162,0.01730507995069758,Olfr56,0.01603138880183511,Ccdc51,-0.014714202107256956
15835,,,,,EG574083,0.0173047993598473,Speer8-ps1,0.016024399082904837,Serp2,-0.014700078397284858
15836,,,,,Fshr,-0.017302412605570174,Wdr34,-0.016022566927042,Pdgfra,0.014684996376601077
15837,,,,,H6pd,0.017294019420603084,V1rc14,0.01600596956679157,Sf3b5,-0.014683130787916719
15838,,,,,Siglech,-0.017290259364902767,X99384,-0.015998487472800325,Thap7,0.014675122027804348
15839,,,,,Ceacam11,0.017289310513077753,Speer1-ps1,-0.01599810698990366,Hcn4,0.014651999733628155
15840,,,,,AI451617,0.017287876375739822,Eif4e3,0.01597755188217047,9430021M05Rik,0.014628594320127685
15841,,,,,Lss,-0.0172843955246976,Wwp1,-0.015969594007040806,Lin54,0.014628149983727802
15842,,,,,LOC100041463,-0.017282037912793535,Lrrc39,-0.0159680356444616,Efcab7,-0.014618782343566372
15843,,,,,BC026590,-0.017279263368855068,Zfp418,-0.01596159844420033,Zbtb7c,-0.01460861150641823
15844,,,,,Pomp,-0.01727893906020626,Limk1,0.015957746973021738,Cops6,-0.014604548851944827
15845,,,,,Git1,-0.017268594264747913,Evc,-0.015954304439112037,Polr3a,-0.014588333293425935
15846,,,,,Adarb1,0.017264463400759152,9130221H12Rik,-0.015947365144604764,Egr2,0.01458571754476509
15847,,,,,9030607L17Rik,0.01726255291649508,OTTMUSG00000002177,0.015943449982577785,"B630019K06Rik,Gm5751,Gm6592,Ssx9,Ssxb5,Ssxb8",0.014566643415316936
15848,,,,,Pi15,0.01725291231566202,Ptpn6,-0.01594132377762847,Rfx1,0.014554492633628147
15849,,,,,Olfr1116,-0.017251053498050627,Olfr1232,-0.015933439840640554,Nphp3,-0.01454318559537731
15850,,,,,Ndufs1,0.01725050954470842,Gp49a,-0.015925742485858714,Hilpda,0.014523104586585536
15851,,,,,1110057K04Rik,0.017227923560271557,Klrb1b,0.01591594510225589,Mbd1,-0.014522045793195791
15852,,,,,Pkn2,0.017225884403346246,Gulp1,-0.015915332873557952,Pick1,0.014521748553269773
15853,,,,,4930579E17Rik,-0.017221178011409703,Fgd3,-0.015914692792858478,Dph5,0.014516420769515705
15854,,,,,Ddx24,-0.017214072892251967,Olfr467,-0.015904108311227586,Gabra4,-0.01451417574303861
15855,,,,,Fech,0.017212680130529824,Nudt16l1,0.01590173826656918,Ppap2c,0.014480269767736269
15856,,,,,Qpctl,-0.01721117426986154,B020031M17Rik,0.015900396881702514,"Idh3g,Pdzd4",0.014461614323144398
15857,,,,,Dcun1d3,0.017205171937344693,Olfr1173,-0.015896113832870252,Fshb,0.014461104989162216
15858,,,,,Cog2,-0.01720197613913067,Rbp1,0.015894723066241793,Ccdc41os1,0.01445098536211689
15859,,,,,Gatad2b,-0.017200195828716576,Kcnma1,-0.015887948538364765,BC051019,-0.014444387890788746
15860,,,,,Cdk9,-0.017181915706709384,Lox,-0.015885803184751836,Tmem202,0.014423960363840518
15861,,,,,Kif3c,-0.01717660542652685,Olfr128,-0.015861511256772657,Ralb,-0.014423850181304205
15862,,,,,Apba1,0.017171633557318357,Atp13a5,-0.015853772731446808,Pop7,-0.014386755988720303
15863,,,,,Tubb6,0.017164867400758493,Mboat1,0.015843206528438333,Henmt1,0.01436955311137828
15864,,,,,Papolb,0.017164492699124387,Zfp3,-0.01584086983758636,AI836003,-0.014360201889893546
15865,,,,,Suv420h1,-0.01716331327250828,Gpsm3,-0.015837779360359374,Synpo2,0.01435344091130043
15866,,,,,Arl6ip4,-0.01715661445172904,4930502E18Rik,0.015834691737028304,Ndufb6,0.014350211386729926
15867,,,,,9630058J23Rik,-0.01711685720273699,Adarb2,-0.015811611870722313,Paip2,-0.014346153350764834
15868,,,,,9330176C04Rik,0.017113163728455453,Hnf4a,0.015793236199331376,Hdac7,-0.014345055586799185
15869,,,,,Cdk6,-0.017112808988701295,D230039L06Rik,-0.015787505739509673,Trp63,-0.014340798658266209
15870,,,,,Rora,0.01709902745388502,C1qtnf7,-0.01578653893565949,Wdr66,0.014333999114841425
15871,,,,,LOC100043444,-0.017098167908194725,Pus3,-0.015777757648785667,Armc5,-0.014329875092255624
15872,,,,,Rpl36al,-0.017094785012368205,Metap2,-0.015777475105538036,Dennd2a,0.01432865122776546
15873,,,,,Gnao1,0.01709436028834969,4933404M02Rik,0.015771329869763484,Hspb8,-0.01432400468755024
15874,,,,,Laptm4a,-0.01708283993323338,Glrx5,0.015769115861951358,Zfp184,-0.014311981495753199
15875,,,,,Kcnn1,0.0170757402979199,A2bp1,0.01576298627007989,"Rac2,Sstr3",-0.014265209150134297
15876,,,,,Psmg3,-0.017070649583837957,Rab11fip4,0.015758608571081946,Mphosph8,0.014263209740730854
15877,,,,,Adamts13,-0.017068409703826493,Ahr,0.015750861955311415,Mgat3,-0.014254636970634317
15878,,,,,Olfr1270,-0.0170684076574648,2310058J06Rik,-0.015750149417998918,Fkbp11,-0.014250822189863373
15879,,,,,Zfp91,-0.017063123789696166,Olfr921,-0.015749352837215198,"AF357355,DQ267100,Gm23508,Gm24895,MEG8_1,Mir127,Mir3070a,Mir3070b,Mir337,Mir431,Mir433,Mir493,Mir540,Mir665,Mir673,Rian",0.014240204008201597
15880,,,,,BC020108,-0.017061983948606193,Armc3,0.01574809858868382,"Klhl3,Mir874",0.014227521259881824
15881,,,,,Olfr885,0.017045172069933855,Mrps6,0.015747296488491557,Sfmbt1,0.014221626434275296
15882,,,,,Ergic2,-0.01703895620041116,Olfr560,-0.015746563563165644,Fam187b,0.014217089399787776
15883,,,,,Tigd5,0.01702625485090121,Pitpnb,0.01571682596527501,"C2cd4c,Odf3l2,Shc2",0.014216930353763407
15884,,,,,1500019G21Rik,0.017017317497890445,Rem1,-0.015714302789973874,Ido2,0.014208479013591555
15885,,,,,BC057371,-0.017012708898692445,Cacnb1,-0.01570040376065337,Sez6l2,-0.014199019153919084
15886,,,,,Ppp1r14c,-0.016981018250067276,Olfr447,-0.015697061591741314,R3hcc1l,0.014191540234337524
15887,,,,,LOC245128,-0.01697687784393784,Olfr99,-0.015694884126462614,Zfp1,0.014179480639961014
15888,,,,,Pfdn4,-0.01697158628041036,Zfp316,0.015680268765248116,Clk3,-0.01416278507408578
15889,,,,,Cetn4,0.016965336934140304,Gde1,0.015668230870692672,Pabpc1l,0.0141545040581786
15890,,,,,Tacr1,-0.016954166591752987,1600029D21Rik,-0.01566488995376018,Ryr3,0.014153952839047754
15891,,,,,Lpcat2,0.01694413447296557,Ggps1,-0.015647950093483954,Gorasp2,-0.014151667658739157
15892,,,,,Trpm7,-0.016900657678261773,C4b,0.01563802993992087,Yif1b,0.014150853419322179
15893,,,,,Dtx1,0.016898417012300895,Casp14,0.015632181012916118,"A430057M04Rik,Vdac2",0.014140742737964318
15894,,,,,Slc37a2,-0.016880193274053143,LOC100044221,-0.015624511045778033,Ajuba,-0.014140346400435965
15895,,,,,Aldh8a1,0.016880171741372886,Dync1h1,0.015619262826696909,Gtf2a1l,0.014133870556364121
15896,,,,,Mbtps1,-0.01687791123061428,Tlr3,-0.015605333913882951,Kctd10,-0.01412579433939154
15897,,,,,Zfp694,0.016872639140787262,Slc25a3,-0.015605284468807537,Arfgap1,-0.01412436836708043
15898,,,,,Vwa3a,-0.016867657964123473,Nmt1,-0.015598490493429087,"Maml2,Phxr4",-0.014122822826001987
15899,,,,,Idi2,-0.016858204838023968,Olfr731,0.015590685782085844,"Decr2,Nme4",-0.014115655421085276
15900,,,,,Slc25a33,0.016848795246056442,4930542N07Rik,0.015590357616424057,Mlh1,-0.014110727595797228
15901,,,,,Klrc3,-0.016847856000123326,Smoc1,0.015590214136813474,Shisa2,0.0141072016303921
15902,,,,,Nek2,0.016839180281709637,AU022252,0.015583453226795519,Anks3,-0.014102357388633649
15903,,,,,Deadc1,-0.0168339717258144,LOC100047200,-0.015573043328142112,Gm1043,0.014068192138627426
15904,,,,,Aldh2,0.01680926621190466,Olfr1261,-0.015568553793221189,Gcc1,0.014065613965798487
15905,,,,,Cspg4,-0.01678775646413403,C1ql4,-0.015556982182337106,Gtf2e1,-0.01405268977981761
15906,,,,,Defb2,-0.016782231661348596,Cck,0.015556732800645144,Mrps9,-0.014051477781899297
15907,,,,,Dexi,0.016778530566178368,Nkx2-1,0.015547852832263755,Ptpn3,-0.014048452963830489
15908,,,,,Zfp119,0.01677770457255495,Mfap1a,-0.015536135393131811,Nrsn1,-0.014043597332319108
15909,,,,,Tcf12,0.016772782749471426,2010111I01Rik,0.015533584215877756,Plxna1,0.014036468968852434
15910,,,,,Slc2a1,0.01675861726440932,Stxbp2,-0.015516515330583968,Gm23485,-0.014012824442129958
15911,,,,,Snrpe,0.016751116112842225,Krt24,0.01551499666511457,Peg3,-0.013998235053730025
15912,,,,,Olfr1085,0.016748939464044547,Pnn,0.015505856464736727,Mtor,-0.013992523646966973
15913,,,,,Pou4f3,-0.016745425111278144,B230342M21Rik,0.015503275036576827,Mboat2,0.013954317631067449
15914,,,,,Cdc123,0.016728848761738867,9130206N08Rik,0.015476729434317464,Slc7a6os,0.013947738040309462
15915,,,,,Pcdhac2,-0.01672346449875022,1300010M03Rik,-0.015462575156137352,"2810001G20Rik,Gm12290",0.013938245158452756
15916,,,,,Sez6l,-0.016722364237711815,Emg1,-0.015459953765173578,Cldn7,-0.01393819752231427
15917,,,,,Slc4a9,-0.01671371152065123,Mlze,0.015457486585365254,Klhl12,0.01392711569616815
15918,,,,,Adipor1,0.016697103002195846,Sel1l2,-0.015455383199891785,Gm26617,-0.01391925874114681
15919,,,,,Pacsin1,0.016692464280073472,Tec,0.015451369878534137,Ccnd2,-0.013899810024474851
15920,,,,,Ube4a,-0.016683195077243175,Rpl35,0.015449912477430426,Ubr4,0.013899437449218963
15921,,,,,Alg12,-0.016675911721574777,Impdh1,0.015438413833001067,4632428C04Rik,0.013887097901066289
15922,,,,,2310016M24Rik,-0.016659915104502987,Pcdhgb8,0.015433372920972221,Tmem70,-0.013882526240825432
15923,,,,,Olfr338,-0.01665878607740162,Lcn12,-0.015426283908383076,Macrod1,0.013875918181232525
15924,,,,,LOC100044159,0.016649957757133897,2410081M15Rik,-0.015416035848749865,Arnt2,-0.013874772801048468
15925,,,,,Ovch2,0.016646142293788694,Rnf32,-0.01541602023899549,Mki67ip,0.01386279068655855
15926,,,,,2300006N05Rik,0.016640960164517497,Eno3,0.015414014316554913,Mtch2,0.013862620577875384
15927,,,,,Zbtb41,0.016628683700337113,Olfr212,0.015408856074455963,Grhpr,0.01384640601622105
15928,,,,,Olfr257,-0.0166250717936778,Rdh5,-0.015402955965707848,"Apoo,Gm14827",-0.013811736378625714
15929,,,,,Klhl15,0.016624582529744542,Mpv17l,-0.01539030851615086,Plk1s1,0.013811509166529177
15930,,,,,Galr2,0.016612085636883992,Tnni3,-0.015360322339572144,Bri3,0.013807780654931366
15931,,,,,Jmjd2b,0.016606221134668756,Igj,0.015354177829636955,Lphn3,0.01380129798796573
15932,,,,,Rab2b,-0.016597330976595784,Adssl1,0.015353965591806119,Ipo8,0.013799620216943915
15933,,,,,Cdk8,-0.016595237522897332,Olfr685,0.015352417145678835,Scn3b,0.013779842290399615
15934,,,,,Dgki,0.01659373413823539,Foxf1a,0.015348220546769037,Angptl7,0.013769181943181837
15935,,,,,EG216082,0.016577645602445693,Olfr873,0.015338319219779425,Cars2,0.013762845174163296
15936,,,,,Pacrgl,-0.016557501749470523,Tmed10,0.015335429573396248,Mettl22,0.013756415186644276
15937,,,,,Dmrt1,0.016554129275087533,Cul2,0.015332710858593997,Fgf17,0.013751728860303193
15938,,,,,LOC433479,0.016548394080905412,Fgf2,-0.015322608247420119,Tbl1x,-0.013748105143669434
15939,,,,,Hspb3,0.016543237289567463,Csnk2b,-0.015315106263570697,Csad,0.013747572836161858
15940,,,,,Ethe1,0.016539196283720817,Top1mt,0.015312925554011671,2310014F06Rik,-0.013736905919067259
15941,,,,,Olfr493,-0.016525497805514044,Bicc1,-0.015309080329342977,Man1b1,-0.013732895250872512
15942,,,,,Rex2,0.016523544145024202,Pde10a,0.015302201097317055,Egln3,-0.013722382922062536
15943,,,,,Tmem39a,0.016521751312704214,Olfr1006,-0.015301413693948827,Cog6,-0.013718323449127408
15944,,,,,Ate1,0.01651325248499351,Klf13,-0.015296511543605099,Fkbp14,-0.013717071450648462
15945,,,,,Krt80,0.016508443239849194,Cldnd2,-0.015277949234175634,Atp6v0e2,0.013716853796220594
15946,,,,,Cart,0.01649655266577588,Fahd1,-0.01527757935661985,"Klhdc3,Rrp36",-0.013716704458320737
15947,,,,,Wdr42a,0.01648922077316573,AK129341,-0.01527482569871411,"Gm15525,Shisa7",-0.013714432833233217
15948,,,,,Zbbx,-0.016477349854490977,Tubb2a,0.015271492559284321,Gm26917,0.01371134275375003
15949,,,,,Hoxd9,-0.01647239524499095,Igfbp1,0.01526949657746623,"Gm26917,Gm9041",0.013703700334823658
15950,,,,,Tnpo3,0.016460151845482492,OTTMUSG00000001246,0.015267314455888699,Mrps18c,0.013702891748870554
15951,,,,,Siat7a,0.016459660898514795,Gabrp,-0.015249215137542885,Gmppa,0.01369597074865861
15952,,,,,Spz1,0.01645507546629486,Myo7a,0.015244491405037992,"Fsbp,Rad54b",-0.013695902740195878
15953,,,,,1700036D21Rik,0.01644925815803702,Bpil2,-0.015228971072760849,"9330104G04Rik,Dact3",0.01367465593283454
15954,,,,,Pcdhb3,0.016448855930502413,Gpc2,0.01521570319216097,Ano2,-0.013672587420166317
15955,,,,,Egfr,0.01644815303110217,LOC100047958,-0.01520970557134232,Smim19,0.01366613422041354
15956,,,,,LOC100047368,-0.01644631920630152,2410022L05Rik,0.015202235486683641,Slc45a3,0.01366303216761177
15957,,,,,Foxd4,0.016417248191858497,Gnptab,0.01519307191181353,Srcrb4d,0.013657950113531105
15958,,,,,Crebl1,0.016415435930412156,Tusc1,0.015180836265115384,Srgap3,-0.013657679151664989
15959,,,,,BC030396,-0.016412328038484844,Pex5l,-0.015158307094870902,1700024G13Rik,0.013651930418476841
15960,,,,,Sult2b1,-0.016407990714433194,BC061039,0.015158270662781036,Tjp2,0.013639977802084669
